resourceId,datArchive,resourceType,unrealAssetPath,referencingLayout,layoutName,referencingElement,notes
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x2100001A","classic_characterinfo","RootCharacterInfo_Field/ClosePanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x2100001B","classic_effects","EffectsFieldTemplate/ClosePanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x2100001D","classic_linkstatus","RootLinkStatus_Field/ClosePanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x2100001E","classic_minigame","RootMiniGame_Field/MiniGame_ClosePanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x21000020","classic_vitae","RootVitae_Field/ClosePanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x21000027","classic_world","RootWorld_Field/CloseWorldPanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x2100002E","classic_skillmanagement","RootSkillManagement_Field/CloseSkillPanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x21000034","classic_spellmanagement","RootSpellManagement_Field/CloseSpellPanelButton",""
"0x06001393","client_portal.dat","Image","AC_UI_Icon_06001393","0x21000063","classic_questmanagement","RootQuestManagement_Field/CloseQuestPanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x2100001A","classic_characterinfo","RootCharacterInfo_Field/ClosePanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x2100001B","classic_effects","EffectsFieldTemplate/ClosePanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x2100001D","classic_linkstatus","RootLinkStatus_Field/ClosePanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x2100001E","classic_minigame","RootMiniGame_Field/MiniGame_ClosePanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x21000020","classic_vitae","RootVitae_Field/ClosePanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x21000027","classic_world","RootWorld_Field/CloseWorldPanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x2100002E","classic_skillmanagement","RootSkillManagement_Field/CloseSkillPanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x21000034","classic_spellmanagement","RootSpellManagement_Field/CloseSpellPanelButton",""
"0x06001394","client_portal.dat","Image","AC_UI_Icon_06001394","0x21000063","classic_questmanagement","RootQuestManagement_Field/CloseQuestPanelButton",""
"0x06001395","client_portal.dat","Image","AC_UI_Icon_06001395","0x2100001B","classic_effects","EffectsFieldTemplate/InfoBackground",""
"0x06001396","client_portal.dat","Image","AC_UI_Icon_06001396","0x2100001B","classic_effects","Effects_ListInfo_Template",""
"0x06001396","client_portal.dat","Image","AC_UI_Icon_06001396","0x21000037","ItemSlot","ItemSlot_SpellbookEntry",""
"0x06001397","client_portal.dat","Image","AC_UI_Icon_06001397","0x2100001B","classic_effects","Effects_ListInfo_Template",""
"0x06001397","client_portal.dat","Image","AC_UI_Icon_06001397","0x21000037","ItemSlot","ItemSlot_SpellbookEntry/ItemSlot_Icon_Selected",""
"0x06001398","client_portal.dat","Image","AC_UI_Icon_06001398","0x2100001E","classic_minigame","RootMiniGame_Field/MiniGame_Background",""
"0x0600141D","client_portal.dat","Image","AC_UI_Icon_0600141D","0x21000031","classic_social","RootSocial_Field/CloseSocialPanelButton",""
"0x0600141E","client_portal.dat","Image","AC_UI_Icon_0600141E","0x21000031","classic_social","RootSocial_Field/CloseSocialPanelButton",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100002F","classic_allegiance","RootAllegiance_Field/PlayerField/Spacer1",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100002F","classic_allegiance","RootAllegiance_Field/MonarchField/Spacer3",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100002F","classic_allegiance","RootAllegiance_Field/PatronField/Spacer2",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x21000030","classic_fellowship","RootFellowship_Field/NotInAFellowshipFrame/Spacer",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100005D","classic_friends","RootFriends_Field/Spacer2",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100005D","classic_friends","RootFriends_Field/Spacer1",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100005E","classic_charactertitle","RootCharacterTitle_Field/CharacterTitle_Spacer1",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x2100005E","classic_charactertitle","RootCharacterTitle_Field/CharacterTitle_Spacer2",""
"0x06001420","client_portal.dat","Image","AC_UI_Icon_06001420","0x21000060","classic_squelch","RootSquelch_Field/SquelchSpacer2",""
"0x06001421","client_portal.dat","Image","AC_UI_Icon_06001421","0x21000009","classic_keyboard","RootKeyboard_Field/KeyboardFrame",""
"0x06001450","client_portal.dat","Image","AC_UI_Icon_06001450","0x21000030","classic_fellowship","FellowshipListBoxEntryTemplate/FellowInfo",""
"0x06001451","client_portal.dat","Image","AC_UI_Icon_06001451","0x2100002F","classic_allegiance","VassalEntryTemplate/VassalNameWrapperField",""
"0x06001451","client_portal.dat","Image","AC_UI_Icon_06001451","0x21000030","classic_fellowship","FellowshipListBoxEntryTemplate/FellowInfo",""
"0x060016D0","client_portal.dat","Image","AC_UI_Icon_060016D0","0x21000015","classic_indicators","RootIndicators_Field/PortalStormIndicator",""
"0x060016D1","client_portal.dat","Image","AC_UI_Icon_060016D1","0x21000015","classic_indicators","RootIndicators_Field/PortalStormIndicator",""
"0x060016D1","client_portal.dat","Image","AC_UI_Icon_060016D1","0x21000015","classic_indicators","RootIndicators_Field/PortalStormIndicator",""
"0x06001915","client_portal.dat","Image","AC_UI_Icon_06001915","0x21000006","classic_chat","RootChat_Field/ChatEntryField/SendButton",""
"0x06001915","client_portal.dat","Image","AC_UI_Icon_06001915","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/SendButton",""
"0x06001916","client_portal.dat","Image","AC_UI_Icon_06001916","0x21000006","classic_chat","RootChat_Field/ChatEntryField/SendButton",""
"0x06001916","client_portal.dat","Image","AC_UI_Icon_06001916","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/SendButton",""
"0x06001919","client_portal.dat","Image","AC_UI_Icon_06001919","0x21000007","classic_combat","RootCombat_Field/PowerSlider/4",""
"0x0600191A","client_portal.dat","Image","AC_UI_Icon_0600191A","0x21000044","","LargeSquareCheckBox/image",""
"0x0600191A","client_portal.dat","Image","AC_UI_Icon_0600191A","0x21000044","","LargeSquareCheckBox/image",""
"0x0600191F","client_portal.dat","Image","AC_UI_Icon_0600191F","0x21000044","","LargeSquareCheckBox/image",""
"0x0600191F","client_portal.dat","Image","AC_UI_Icon_0600191F","0x21000044","","LargeSquareCheckBox/image",""
"0x06001923","client_portal.dat","Image","AC_UI_Icon_06001923","0x21000007","classic_combat","RootCombat_Field/PowerSlider/1",""
"0x06001927","client_portal.dat","Image","AC_UI_Icon_06001927","0x21000012","classic_vendor","VendorSellButtonSmall",""
"0x06001928","client_portal.dat","Image","AC_UI_Icon_06001928","0x21000012","classic_vendor","VendorSellButtonSmall",""
"0x06001932","client_portal.dat","Image","AC_UI_Icon_06001932","0x21000015","classic_indicators","RootIndicators_Field/LogoffButton",""
"0x06001933","client_portal.dat","Image","AC_UI_Icon_06001933","0x21000015","classic_indicators","RootIndicators_Field/LogoffButton",""
"0x06001934","client_portal.dat","Image","AC_UI_Icon_06001934","0x21000006","classic_chat","RootChat_Field/ChatEntryField/SendButton",""
"0x06001934","client_portal.dat","Image","AC_UI_Icon_06001934","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatEntryField/SendButton",""
"0x06001937","client_portal.dat","Image","AC_UI_Icon_06001937","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/SelectionBlinkField",""
"0x06001938","client_portal.dat","Image","AC_UI_Icon_06001938","0x21000017","classic_panel","RootPanel_Field/Radar/RadarEast",""
"0x06001938","client_portal.dat","Image","AC_UI_Icon_06001938","0x21000074","classic_floatyradar","RootFloatyRadar_Field/RadarEast",""
"0x0600193A","client_portal.dat","Image","AC_UI_Icon_0600193A","0x21000017","classic_panel","RootPanel_Field/Radar/RadarSouth",""
"0x0600193A","client_portal.dat","Image","AC_UI_Icon_0600193A","0x21000074","classic_floatyradar","RootFloatyRadar_Field/RadarSouth",""
"0x0600193C","client_portal.dat","Image","AC_UI_Icon_0600193C","0x21000017","classic_panel","RootPanel_Field/Radar/RadarWest",""
"0x0600193C","client_portal.dat","Image","AC_UI_Icon_0600193C","0x21000074","classic_floatyradar","RootFloatyRadar_Field/RadarWest",""
"0x0600193E","client_portal.dat","Image","AC_UI_Icon_0600193E","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/ToolbarHealthMeter",""
"0x0600193F","client_portal.dat","Image","AC_UI_Icon_0600193F","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/ToolbarHealthMeter/2",""
"0x0600195B","client_portal.dat","Image","AC_UI_Icon_0600195B","0x2100000A","classic_powerbar","RootPowerbar_Field/Powerbar/2",""
"0x0600195B","client_portal.dat","Image","AC_UI_Icon_0600195B","0x21000072","classic_floatypowerbar","RootFloatyPowerBar_Field/Powerbar/2",""
"0x0600195C","client_portal.dat","AnimationFrame","AC_UI_Icon_0600195C","0x21000000","patch","Meter_Patch/2","animation frame"
"0x0600195D","client_portal.dat","AnimationFrame","AC_UI_Icon_0600195D","0x21000000","patch","Meter_Patch/2","animation frame"
"0x0600195E","client_portal.dat","AnimationFrame","AC_UI_Icon_0600195E","0x21000000","patch","Meter_Patch/2","animation frame"
"0x0600195F","client_portal.dat","AnimationFrame","AC_UI_Icon_0600195F","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001960","client_portal.dat","AnimationFrame","AC_UI_Icon_06001960","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001961","client_portal.dat","AnimationFrame","AC_UI_Icon_06001961","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001962","client_portal.dat","AnimationFrame","AC_UI_Icon_06001962","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001963","client_portal.dat","AnimationFrame","AC_UI_Icon_06001963","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001964","client_portal.dat","AnimationFrame","AC_UI_Icon_06001964","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001965","client_portal.dat","AnimationFrame","AC_UI_Icon_06001965","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001966","client_portal.dat","AnimationFrame","AC_UI_Icon_06001966","0x21000000","patch","Meter_Patch","animation frame"
"0x06001967","client_portal.dat","AnimationFrame","AC_UI_Icon_06001967","0x21000000","patch","Meter_Patch","animation frame"
"0x06001968","client_portal.dat","AnimationFrame","AC_UI_Icon_06001968","0x21000000","patch","Meter_Patch","animation frame"
"0x06001969","client_portal.dat","AnimationFrame","AC_UI_Icon_06001969","0x21000000","patch","Meter_Patch","animation frame"
"0x0600196A","client_portal.dat","AnimationFrame","AC_UI_Icon_0600196A","0x21000000","patch","Meter_Patch","animation frame"
"0x0600196B","client_portal.dat","AnimationFrame","AC_UI_Icon_0600196B","0x21000000","patch","Meter_Patch","animation frame"
"0x0600196C","client_portal.dat","AnimationFrame","AC_UI_Icon_0600196C","0x21000000","patch","Meter_Patch","animation frame"
"0x0600196D","client_portal.dat","AnimationFrame","AC_UI_Icon_0600196D","0x21000000","patch","Meter_Patch","animation frame"
"0x0600196E","client_portal.dat","AnimationFrame","AC_UI_Icon_0600196E","0x21000000","patch","Meter_Patch","animation frame"
"0x0600196F","client_portal.dat","AnimationFrame","AC_UI_Icon_0600196F","0x21000000","patch","Meter_Patch","animation frame"
"0x06001970","client_portal.dat","AnimationFrame","AC_UI_Icon_06001970","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001971","client_portal.dat","AnimationFrame","AC_UI_Icon_06001971","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001972","client_portal.dat","AnimationFrame","AC_UI_Icon_06001972","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001973","client_portal.dat","AnimationFrame","AC_UI_Icon_06001973","0x21000000","patch","Meter_Patch/2","animation frame"
"0x06001974","client_portal.dat","AnimationFrame","AC_UI_Icon_06001974","0x21000000","patch","Meter_Patch/2","animation frame"
